agency_id,agency_name,region,created_on,first_overall_sale,first_q_sale,last_q_sale,freq,mon,rec,rec_week,days_active,weeks_active,rel_freq,new_agency,rec_log,rel_freq_log,mon_log,rec_score,freq_score,mon_score,RFM
978,AL FARIS INTERNATIONAL COMPANY FOR TRAVEL AND TOURISM,Middle East,2012-05-16,2012-05-22,2022-10-01,2022-12-30,637,471476.21,2,1,91,14,45.5,0,0.0,3.817712325956905,13.063623923791187,3,3,3,9
16425,RAMASSIDE,Middle East,2018-02-11,2022-01-19,2022-10-01,2022-12-22,70,14375.59,10,2,83,12,5.833333333333333,0,0.6931471805599453,1.7635885922613586,9.57328690830155,3,3,3,9
16776,SAFAR GLOBAL TRIPS,APAC,2018-03-05,2018-03-13,2022-10-01,2022-12-17,7,1264.52,15,3,78,12,0.5833333333333334,0,1.0986122886681098,-0.5389965007326869,7.142447882513212,2,1,1,4
54631,SAMPA TURIZM VE SEYAHAT ACENTELIGI A.S.,Middle East,2022-02-10,2022-02-13,2022-10-01,2022-12-27,138,59247.47,5,1,88,13,10.615384615384615,0,0.0,2.362304327695668,10.989478357663748,3,3,3,9
29,ARABIAN NIGHTS TRAVEL & TOURISM (FLYT.AE),Middle East,2011-05-26,2013-11-26,2022-10-01,2022-12-30,160,119696.65,2,1,91,14,11.428571428571429,0,0.0,2.436116485618568,11.692715904521181,3,3,3,9
54388,AL HADAF TRAVEL AND TOURISM,Middle East,2022-02-06,2022-02-15,2022-10-01,2022-12-16,10,6879.94,16,3,77,12,0.8333333333333334,0,1.0986122886681098,-0.1823215567939546,8.83636520995913,2,1,2,5
61433,AIRKINGDOM TRAVELS ,Middle East,2022-07-24,2022-09-26,2022-10-01,2022-12-30,8,647.05,2,1,91,14,0.5714285714285714,0,0.0,-0.5596157879354228,6.472423571267679,3,1,1,5
46863,RAHATK TRAVEL AND TOURISM,Middle East,2021-08-19,2021-09-05,2022-10-01,2022-12-29,20,7863.23,3,1,90,13,1.5384615384615385,0,0.0,0.43078291609245434,8.969952742485756,3,2,2,7
18644,TRUE VALUE TRAVEL,Middle East,2018-05-27,2018-06-10,2022-10-01,2022-12-18,23,9061.74,14,3,79,12,1.9166666666666667,0,1.0986122886681098,0.6505875661411494,9.111816433577344,2,2,3,7
59459,"DESERT WINGS TRAVEL AND TOURS LLC, DUBAI, UAE",Middle East,2022-06-07,2022-06-15,2022-10-01,2022-12-09,20,8708.92,23,4,70,11,1.8181818181818181,0,1.3862943611198906,0.5978370007556204,9.072103066750905,2,2,3,7
