agency_id,agency_name,region,created_on,first_overall_sale,first_q_sale,last_q_sale,freq,mon,rec,days_active,rel_freq,new_agency,rec_log,rel_freq_log,mon_log,rec_score,freq_score,mon_score,RFM
1149,CONCORD TRAVEL TOURISM & TRANSPORT INTERNATIONAL(LEB),Middle East,2012-08-08,2012-09-05,2022-10-01,2022-11-28,19,15766.06,34,59,0.3220338983050847,0,3.5263605246161616,-1.133098464739279,9.665614807270357,1,2,3,6
12222,BOOKOUT (TBO HOLIDAYS),Middle East,2017-05-20,2017-05-25,2022-10-01,2022-12-30,331,329243.0,2,91,3.6373626373626373,0,0.6931471805599453,1.291258868860213,12.704551358939126,3,3,3,9
40716,CITRON TOURS,Middle East,2020-11-22,2021-01-12,2022-10-01,2022-11-24,2,566.03,38,55,0.03636363636363636,0,3.6375861597263857,-3.3141860046725258,6.338647080332114,1,1,1,3
121,AIRLINK INTERNATIONAL U.A.E,Middle East,2011-06-04,2017-08-03,2022-10-01,2022-12-29,288,252714.89,3,90,3.2,0,1.0986122886681098,1.1631508098056809,12.44001721526521,3,3,3,9
400,REGENCY TRAVEL & TOURS(DOH),Middle East,2011-09-27,2013-06-05,2022-10-01,2022-12-27,85,123199.19,5,88,0.9659090909090909,0,1.6094379124341003,-0.034685557987889984,11.721557755384618,3,3,3,9
35431,MTG GLOBAL SERVICES FZC,Middle East,2019-11-29,2020-10-22,2022-10-01,2022-12-30,259,343917.07,2,91,2.8461538461538463,0,0.6931471805599453,1.0459685551826878,12.74815583171075,3,3,3,9
4044,ONE STOP TRAVEL AND TOURS,Africa,2014-10-11,2014-12-22,2022-10-01,2022-12-22,51,38969.4,10,83,0.6144578313253012,0,2.302585092994046,-0.4870149750722722,10.570532001755414,3,2,3,8
3376,PRINCESS TOURS,Middle East,2014-05-14,2014-10-13,2022-10-01,2022-12-30,8,3424.83,2,91,0.08791208791208792,0,0.6931471805599453,-2.431417964837014,8.13880711442797,3,1,2,6
60960,WING HOLIDAY (MALAYSIA) SDN BHD,APAC,2022-07-12,2022-07-14,2022-10-01,2022-12-27,57,22600.26,5,88,0.6477272727272727,0,1.6094379124341003,-0.4342855466436564,10.02571668961898,3,2,3,8
54743,SA VOYAGES,Western Europe,2022-02-15,2022-03-05,2022-10-01,2022-12-30,52,47762.25,2,91,0.5714285714285714,0,0.6931471805599453,-0.5596157879354228,10.773990857509581,3,2,3,8
27547,FERRE TRAVEL AND TOURS,Middle East,2019-04-18,2019-05-21,2022-10-01,2022-11-07,8,6664.47,55,38,0.21052631578947367,0,4.007333185232471,-1.55814461804655,8.804545709570966,1,2,2,5
63271,HOLIDAY AIR SERVICES ,Africa,2022-09-05,2022-09-06,2022-10-01,2022-12-15,74,2554.37,17,76,0.9736842105263158,0,2.833213344056216,-0.026668247082161294,7.845560896890641,2,3,2,7
1710,DHAFIR TRAVEL SERVICES,Middle East,2013-04-25,2013-11-06,2022-10-01,2022-12-26,58,23276.51,6,87,0.6666666666666666,0,1.791759469228055,-0.40546510810816444,10.055199976517788,3,2,3,8
45004,PACKAGEAT TRAVEL CO .W.L.L,Middle East,2021-06-15,2021-06-16,2022-10-01,2022-12-28,119,55264.23,4,89,1.3370786516853932,0,1.3862943611198906,0.2904871233793895,10.919881142779088,3,3,3,9
43277,ALDAR TRAVEL AND TOURS,Middle East,2021-04-27,2021-06-08,2022-10-01,2022-12-12,29,22070.67,20,73,0.3972602739726027,0,2.995732273553991,-0.9231636111619171,10.00200485674196,2,2,3,7
34405,ORYX TRAVEL AND TOURISM,Middle East,2019-10-27,2019-11-13,2022-10-01,2022-12-21,31,13378.42,11,82,0.3780487804878049,0,2.3978952727983707,-0.9727320427791069,9.501398240012875,2,2,3,7
1260,AL JAZERA TRAVEL WLL(DOH),Middle East,2012-09-30,2013-04-06,2022-10-01,2022-12-29,83,146447.85,3,90,0.9222222222222223,0,1.0986122886681098,-0.08096906253366709,11.894424671369693,3,3,3,9
60740,YATITA TOURS,APAC,2022-07-04,2022-07-09,2022-10-01,2022-12-24,14,4795.3,8,85,0.16470588235294117,0,2.0794415416798357,-1.8035939268750578,8.475391550532475,3,1,2,6
15540,AFRICA FOR YOU TRAVEL,Africa,2017-12-05,2017-12-08,2022-10-01,2022-12-24,39,21964.99,8,85,0.4588235294117647,0,2.0794415416798357,-0.77908961036067,9.997205101140029,3,2,3,8
25378,AZZAM TRAVEL & TOURISM,Middle East,2019-02-15,2019-03-13,2022-10-01,2022-12-24,44,31269.96,8,85,0.5176470588235295,0,2.0794415416798357,-0.6584616225720552,10.350413171269745,3,2,3,8
4412,FRIENDS TRAVEL & TOURISM LLC - WEB,Middle East,2014-12-04,2016-09-12,2022-10-01,2022-12-30,943,578752.2,2,91,10.362637362637363,0,0.6931471805599453,2.3382067761166074,13.268629685671252,3,3,3,9
62540,WESTAY LTD - DCS+,Middle East,2022-08-15,2022-08-30,2022-10-01,2022-11-20,11,30345.67,42,51,0.21568627450980393,0,3.7376696182833684,-1.5339303599259553,10.320409117446212,1,2,3,6
7309,AL HADAF TOURISM LLC,Middle East,2016-04-25,2016-07-22,2022-10-01,2022-12-26,7,4742.5,6,87,0.08045977011494253,0,1.791759469228055,-2.5199979695992702,8.464319701809169,3,1,2,6
52762,BOOK FONDOUK TRAVEL AGENCY L.L.C,Middle East,2021-12-12,2021-12-12,2022-10-01,2022-12-10,25,12889.71,22,71,0.352112676056338,0,3.091042453358316,-1.0438040521731147,9.464184597619635,2,2,3,7
1862,TRAVELSPIRIT TRAVELS & CO(KWI),Middle East,2013-06-03,2013-06-04,2022-10-01,2022-12-30,41,48058.55,2,91,0.45054945054945056,0,0.6931471805599453,-0.7972874398125422,10.78017533821526,3,2,3,8
17131,MM TRAVEL SERVICES,APAC,2018-03-27,2018-04-01,2022-10-01,2022-10-06,4,183.52,87,6,0.6666666666666666,0,4.465908118654584,-0.40546510810816444,5.212323653381061,1,2,1,4
10197,CT CLIFFVIEW,Africa,2017-01-21,2017-02-07,2022-10-01,2022-12-23,222,54160.56,9,84,2.642857142857143,0,2.1972245773362196,0.9718605830289658,10.899708247266823,3,3,3,9
111,SOUTH TRAVEL AND TOURISM,Middle East,2011-06-04,2016-01-27,2022-10-01,2022-12-30,19,18029.82,2,91,0.2087912087912088,0,0.6931471805599453,-1.5664205273504095,9.799782332786464,3,2,3,8
28716,ANTAEUS TRAVEL GROUP,Southern Europe,2019-05-15,2022-07-14,2022-10-01,2022-12-28,146,76159.55,4,89,1.6404494382022472,0,1.3862943611198906,0.4949702519761966,11.240585760834346,3,3,3,9
13799,SANJAR HOLIDAYS,APAC,2017-08-26,2022-09-04,2022-10-01,2022-10-01,1,93.51,92,1,1.0,0,4.5217885770490405,0.0,4.5380683824473556,1,3,1,5
4606,ALQABBANI TRAVEL(MADINAH),Middle East,2015-01-27,2015-03-02,2022-10-01,2022-12-16,33,25726.66,16,77,0.42857142857142855,0,2.772588722239781,-0.8472978603872037,10.155283087288975,2,2,3,7
17371,METRO TRAVEL SERVICES,APAC,2018-04-05,2018-06-05,2022-10-01,2022-12-29,108,129198.37,3,90,1.2,0,1.0986122886681098,0.1823215567939546,11.769104254151983,3,3,3,9
11562,TRAVEL CONSULTANTS SDN BHD,APAC,2017-04-10,2017-05-23,2022-10-01,2022-10-25,2,338.85,68,25,0.08,0,4.219507705176107,-2.5257286443082556,5.825557531582122,1,1,1,3
56561,AL SUWAIDI SONS FOR HAJJ & UMRAH CAMPAIGN LLC,Middle East,2022-04-02,2022-04-04,2022-10-01,2022-12-26,37,40911.76,6,87,0.42528735632183906,0,1.791759469228055,-0.8549902060103594,10.619172831264251,3,2,3,8
45955,VITTORIA TRAVEL,Middle East,2021-07-19,2021-08-12,2022-10-01,2022-12-29,112,40780.25,3,90,1.2444444444444445,0,1.0986122886681098,0.2186892009648295,10.61595317456576,3,3,3,9
15470,ONLINE TRAVEL AGENCY,Middle East,2017-11-30,2017-12-03,2022-10-01,2022-12-30,110,50965.21,2,91,1.2087912087912087,0,0.6931471805599453,0.18962085927556613,10.83889852206886,3,3,3,9
2363,KURBAN TRAVEL SERVICES,Middle East,2013-11-19,2013-12-06,2022-10-01,2022-12-30,225,149133.47,2,91,2.4725274725274726,0,0.6931471805599453,0.9052408956875702,11.912596955775538,3,3,3,9
4610,ASPOM TRAVEL AGENCY,Africa,2015-01-28,2015-11-13,2022-10-01,2022-12-28,13,15170.81,4,89,0.14606741573033707,0,1.3862943611198906,-1.9236870122706031,9.627128465775396,3,1,3,7
58403,DEEM HOLIDAYS,Middle East,2022-05-19,2022-06-11,2022-10-01,2022-12-30,55,52920.62,2,91,0.6043956043956044,0,0.6931471805599453,-0.5035263212843791,10.876548333957693,3,2,3,8
5641,TOURICO ,Middle East,2015-09-02,2015-09-06,2022-10-01,2022-12-28,39,14930.25,4,89,0.43820224719101125,0,1.3862943611198906,-0.8250747236024933,9.611144635202152,3,2,3,8
41504,ELYO-WEB LTD. - GIMMONIX,Southern Europe,2021-01-17,2021-03-29,2022-10-01,2022-12-29,70,61603.51,3,90,0.7777777777777778,0,1.0986122886681098,-0.25131442828090605,11.028474128417763,3,3,3,9
22744,MIDDENOOSTENREIZEN,Western Europe,2018-10-25,2019-01-30,2022-10-01,2022-12-30,446,232472.06,2,91,4.9010989010989015,0,0.6931471805599453,1.589459445503214,12.356525324745299,3,3,3,9
7026,NAZARENE TOURS LTD,Southern Europe,2016-03-21,2016-11-30,2022-10-01,2022-12-30,323,332108.75,2,91,3.5494505494505493,0,0.6931471805599453,1.2667928167058065,12.713217754503447,3,3,3,9
47282,FLY TOGETHER LTD EURO,"Eastern, Central Europe & CIS",2021-08-30,2021-09-16,2022-10-01,2022-12-28,125,156481.14,4,89,1.404494382022472,0,1.3862943611198906,0.33967736757016137,11.96069077051818,3,3,3,9
45406,OFFTO HOLIDAYS (OFFTO.COM.KW),Middle East,2021-06-28,2021-08-04,2022-10-01,2022-12-28,37,37821.57,4,89,0.4157303370786517,0,1.3862943611198906,-0.8777184570879154,10.54063485377812,3,2,3,8
54092,DEDA HOLIDAY,Middle East,2022-01-28,2022-10-01,2022-10-01,2022-10-01,1,265.05,92,1,1.0,1,4.5217885770490405,0.0,5.579918487433815,1,3,1,5
31482,KANOO TRAVEL (BAHRAIN),Middle East,2019-08-01,2019-09-29,2022-10-01,2022-12-29,288,245360.37,3,90,3.2,0,1.0986122886681098,1.1631508098056809,12.410483306775259,3,3,3,9
61274,WORLD GATE COMPANY,Middle East,2022-07-20,2022-08-09,2022-10-01,2022-12-22,19,6626.15,10,83,0.2289156626506024,0,2.302585092994046,-1.4744016286301576,8.798779220695966,3,2,2,7
8593,VACATION TOURS & TRAVEL,APAC,2016-08-14,2016-08-29,2022-10-01,2022-10-01,1,191.49,92,1,1.0,0,4.5217885770490405,0.0,5.254835587936076,1,3,1,5
42648,WARETH TRAVEL ,Middle East,2021-03-18,2021-03-30,2022-10-01,2022-12-24,33,15881.78,8,85,0.38823529411764707,0,2.0794415416798357,-0.9461436950238362,9.672927819199536,3,2,3,8
6126,GULF RAIN TRAVEL LLC,Middle East,2015-12-14,2016-02-10,2022-10-01,2022-12-19,4,2883.02,13,80,0.05,0,2.5649493574615367,-2.995732273553991,7.966593634832515,2,1,2,5
13633,FLYERS ZONE TRAVELS AND TOURS,APAC,2017-08-17,2017-08-17,2022-10-01,2022-10-04,4,572.17,89,4,1.0,0,4.48863636973214,0.0,6.349436150020998,1,3,1,5
23933,AILES LLC,"Eastern, Central Europe & CIS",2018-12-07,2022-06-21,2022-10-01,2022-12-29,32,10997.25,3,90,0.35555555555555557,0,1.0986122886681098,-1.0340737675305385,9.305400520525298,3,2,3,8
30769,TRAVEL CLOUD BEDFORDVIEW,Africa,2019-07-12,2019-07-12,2022-10-01,2022-12-29,129,167265.41,3,90,1.4333333333333333,0,1.0986122886681098,0.36000273403140703,12.027337111264758,3,3,3,9
56941,GLOBALIQA LTD,Southern Europe,2022-04-12,2022-04-27,2022-10-01,2022-12-29,100,75472.26,3,90,1.1111111111111112,0,1.0986122886681098,0.10536051565782635,11.231520450504329,3,3,3,9
9725,FAMILY TOURS ROUSHDI,Middle East,2016-11-26,2016-12-04,2022-10-01,2022-12-29,31,19503.41,3,90,0.34444444444444444,0,1.0986122886681098,-1.0658224658451187,9.87834460105842,3,2,3,8
48796,TRAVILIOS,Middle East,2021-10-11,2022-03-15,2022-10-01,2022-12-21,40,42466.3,11,82,0.4878048780487805,0,2.3978952727983707,-0.7178397931503169,10.656466099191896,2,2,3,7
28554,ROYAL REGIS HOLIDAYS,Middle East,2019-05-10,2019-05-12,2022-10-01,2022-11-21,47,16375.24,41,52,0.9038461538461539,0,3.713572066704308,-0.10109611687136875,9.703525716884597,1,3,3,7
31027,LOFOTEN ADVENTURE,Middle East,2019-07-20,2019-09-20,2022-10-01,2022-10-21,34,49816.17,72,21,1.619047619047619,0,4.276666119016055,0.4818380868927384,10.81609490910468,1,3,3,7
57947,VOYAGEQUEST GLOBAL,Africa,2022-05-12,2022-05-16,2022-10-01,2022-12-26,2,1113.5,6,87,0.022988505747126436,0,1.791759469228055,-3.7727609380946383,7.015263486697422,3,1,1,5
48448,EXOTIC TRAVEL AZ,"Eastern, Central Europe & CIS",2021-10-04,2021-10-08,2022-10-01,2022-12-23,39,17499.01,9,84,0.4642857142857143,0,2.1972245773362196,-0.7672551527136672,9.76989958688281,3,2,3,8
25029,TRANSTOUR TRAVEL AND TOURISNM L.L.C,Middle East,2019-02-03,2019-03-25,2022-10-01,2022-12-30,119,142875.15,2,91,1.3076923076923077,0,0.6931471805599453,0.26826398659467937,11.869726450965327,3,3,3,9
8587,SOHAIL ASHRAF TRAVEL & TOURISM,Middle East,2016-08-13,2016-12-08,2022-10-01,2022-10-19,5,501.5,74,19,0.2631578947368421,0,4.30406509320417,-1.3350010667323402,6.2176036074019905,1,2,1,4
62305,PENGUIN TRAVELS AND TOURS,Southern Europe,2022-08-10,2022-09-09,2022-10-01,2022-11-24,11,2385.64,38,55,0.2,0,3.6375861597263857,-1.6094379124341003,7.777222711140193,1,2,2,5
5750,DANAT TRAVELS & TOURS (DANATTRAVELS.COM),Middle East,2015-09-30,2015-10-17,2022-10-01,2022-12-30,1347,814650.92,2,91,14.802197802197803,0,0.6931471805599453,2.694775669893514,13.610514981449803,3,3,3,9
21185,SURE MIRAGE TRAVEL,Africa,2018-09-07,2019-05-27,2022-10-01,2022-12-23,40,34312.48,9,84,0.47619047619047616,0,2.1972245773362196,-0.7419373447293773,10.443264415373756,3,2,3,8
29665,UNIVERSAL TRAVEL LTD,Southern Europe,2019-06-03,2020-10-20,2022-10-01,2022-12-30,84,96235.35,2,91,0.9230769230769231,0,0.6931471805599453,-0.08004270767353637,11.474552032773042,3,3,3,9
28632,SURE MITHAS TRAVEL BY ISHAAQ,Africa,2019-05-13,2019-09-06,2022-10-01,2022-12-30,96,64036.92,2,91,1.054945054945055,0,0.6931471805599453,0.05348868495098622,11.06721507101339,3,3,3,9
42330,BLUE DREAM TOURS & TRAVELS CGP,APAC,2021-03-01,2021-12-20,2022-10-01,2022-10-01,1,89.63,92,1,1.0,0,4.5217885770490405,0.0,4.4956900853692705,1,3,1,5
54063,SAMADA TOURS,Southern Europe,2022-01-27,2022-01-27,2022-10-01,2022-12-29,66,43217.13,3,90,0.7333333333333333,0,1.0986122886681098,-0.3101549283038396,10.673992223413617,3,3,3,9
48226,CAPITAL EXPERIENCE - SOLE PROPRIETORSHIP L.L.C.,Middle East,2021-09-26,2021-10-27,2022-10-01,2022-12-29,221,155832.82,3,90,2.4555555555555557,0,1.0986122886681098,0.8983530311874878,11.956539044919696,3,3,3,9
55841,AGUSTIN ANDREA TRAVEL BOUTIQUE ,Latin America,2022-03-14,2022-03-16,2022-10-01,2022-12-21,9,7363.91,11,82,0.10975609756097561,0,2.3978952727983707,-2.209494669928034,8.904346320659599,2,1,2,5
1547,GUARANTEE TRAVEL (TRIPLENS.NET),Middle East,2013-03-20,2013-10-21,2022-10-01,2022-12-21,48,37484.56,11,82,0.5853658536585366,0,2.3978952727983707,-0.5355182363563622,10.531684393839727,2,2,3,7
9818,FAMILY TOURS  HEAD OFFICE,Middle East,2016-12-07,2017-03-29,2022-10-01,2022-12-29,377,319471.57,3,90,4.188888888888889,0,1.0986122886681098,1.4324355171177456,12.674423566054921,3,3,3,9
23116,ACROSS THE WORLD TOURS AND TRAVELS.,Middle East,2018-11-08,2019-02-16,2022-10-01,2022-12-23,7,1353.02,9,84,0.08333333333333333,0,2.1972245773362196,-2.4849066497880004,7.210094410027537,3,1,1,5
54842,LH TRAVEL,"Eastern, Central Europe & CIS",2022-02-17,2022-04-28,2022-10-01,2022-12-12,19,9122.2,20,73,0.2602739726027397,0,2.995732273553991,-1.3460204619819507,9.11846628204774,2,2,3,7
42677,MAJIC CARPET TRAVEL LTD,Southern Europe,2021-03-21,2021-03-29,2022-10-01,2022-12-30,282,222137.34,2,91,3.098901098901099,0,0.6931471805599453,1.1310475644212636,12.311051118218877,3,3,3,9
16059,RAGO TOURS,Latin America,2018-01-17,2020-08-31,2022-10-01,2022-12-19,25,20001.17,13,80,0.3125,0,2.5649493574615367,-1.1631508098056809,9.903546050825069,2,2,3,7
42911,FRIEDMAN TOURS LTD,Southern Europe,2021-04-06,2021-04-07,2022-10-01,2022-12-29,213,169674.39,3,90,2.3666666666666667,0,1.0986122886681098,0.8614824953791601,12.041636526457202,3,3,3,9
7623,ZH SKY TRAVEL AND TOURS PRIVATE LIMITED,Africa,2016-05-25,2016-06-27,2022-10-01,2022-12-30,21,10374.01,2,91,0.23076923076923078,0,0.6931471805599453,-1.466337068793427,9.247058918859214,3,2,3,8
61826,REPANIS TOURS LESVOS,Southern Europe,2022-08-02,2022-08-27,2022-10-01,2022-12-23,5,770.23,9,84,0.05952380952380952,0,2.1972245773362196,-2.8213788864092133,6.64668917154408,3,1,1,5
31338,SB VIAGENS E TURISMO,Latin America,2019-07-29,2019-08-07,2022-10-01,2022-12-30,56,32637.86,2,91,0.6153846153846154,0,0.6931471805599453,-0.48550781578170077,10.393228243203158,3,2,3,8
26755,NSL TURÄ°ZM ORGANÄ°ZASYON HÄ°ZMETLERÄ° GIDA BÄ°LGÄ°SAYAR SAN.TÄ°C.LTD.ÅžTÄ°,Middle East,2019-03-27,2019-06-12,2022-10-01,2022-11-18,6,7377.92,44,49,0.12244897959183673,0,3.784189633918261,-2.1000608288825715,8.906247035050939,1,1,2,4
42904,WAY2GO,Southern Europe,2021-04-06,2022-04-22,2022-10-01,2022-12-28,55,55775.74,4,89,0.6179775280898876,0,1.3862943611198906,-0.48130318449966897,10.929094286805727,3,2,3,8
60421,BEST EGYPT - ALX ,Middle East,2022-06-26,2022-07-03,2022-10-01,2022-12-21,19,4873.36,11,82,0.23170731707317074,0,2.3978952727983707,-1.4622802680978126,8.491538916576912,2,2,2,6
54635,OFAKIM TRAVEL & TOURS (1979) LTD - AGENT DIRECT,Southern Europe,2022-02-10,2022-02-24,2022-10-01,2022-12-30,105,84895.56,2,91,1.1538461538461537,0,0.6931471805599453,0.14310084364067324,11.349177074112124,3,3,3,9
24526,SOLINA TOURS,Southern Europe,2019-01-09,2019-01-16,2022-10-01,2022-12-24,58,36730.44,8,85,0.6823529411764706,0,2.0794415416798357,-0.3822082459438971,10.511361118050429,3,3,3,9
20692,AL TURATH TOURISM,Middle East,2018-08-14,2018-10-30,2022-10-01,2022-12-22,37,17574.76,10,83,0.4457831325301205,0,2.302585092994046,-0.8079226951523735,9.774219060824601,3,2,3,8
9802,ARAB TRAVEL GROUP,Middle East,2016-12-05,2016-12-07,2022-10-01,2022-10-05,3,551.84,88,5,0.6,0,4.477336814478207,-0.5108256237659907,6.313258149188531,1,2,1,4
8706,SUNLAND TOURISM ,Middle East,2016-08-20,2016-08-31,2022-10-01,2022-12-20,19,12776.98,12,81,0.2345679012345679,0,2.4849066497880004,-1.4500101755059984,9.455400393277428,2,2,3,7
8926,LEBURTON TRAVEL SERVICES LTD,APAC,2016-09-07,2018-12-04,2022-10-01,2022-12-24,99,17951.99,8,85,1.1647058823529413,0,2.0794415416798357,0.15246859364427354,9.79545625128127,3,3,3,9
19230,MORESAND LIMITED (CRYSTAL TRAVEL-ALT-TRAVEL CENTER) RETAIL,UK,2018-06-21,2018-07-11,2022-10-01,2022-12-30,184,148600.93,2,91,2.021978021978022,0,0.6931471805599453,0.7040762510921356,11.909019669658056,3,3,3,9
50102,TRAVCANO (B2B.TRAVCANO.NET),Middle East,2021-11-04,2022-02-22,2022-10-01,2022-12-21,19,6737.23,11,82,0.23170731707317074,0,2.3978952727983707,-1.4622802680978126,8.815404140202757,2,2,2,6
56326,TRAVELOGIJA D.O.O.,Southern Europe,2022-03-28,2022-09-28,2022-10-01,2022-11-23,2,538.1,39,54,0.037037037037037035,0,3.6635616461296463,-3.295836866004329,6.288044416495374,1,1,1,3
17972,BOOKINGCW (LIBRACLUBWORLD.COM),Middle East,2018-05-10,2018-05-13,2022-10-01,2022-12-30,181,111794.6,2,91,1.989010989010989,0,0.6931471805599453,0.6876375247489758,11.624418537999954,3,3,3,9
1969,BONVOYAGE TRAVEL(KWI),Middle East,2013-07-07,2013-07-24,2022-10-01,2022-12-30,168,161998.47,2,91,1.8461538461538463,0,0.6931471805599453,0.6131044728864089,11.995342169725477,3,3,3,9
1580,DADABHAI TRAVEL LLC (DADABHAITRAVEL.AE),Middle East,2013-04-04,2015-07-08,2022-10-01,2022-12-29,115,79470.05,3,90,1.2777777777777777,0,1.0986122886681098,0.2451224580329849,11.283135500102267,3,3,3,9
13568,IMPERIAL TRAVEL QATAR ,Middle East,2017-08-12,2017-09-13,2022-10-01,2022-12-29,26,44046.96,3,90,0.28888888888888886,0,1.0986122886681098,-1.241713132308783,10.693011616497042,3,2,3,8
41993,PAK TRAVELS -B2A RETAIL,UK,2021-02-09,2021-08-06,2022-10-01,2022-12-22,12,12165.11,10,83,0.14457831325301204,0,2.302585092994046,-1.9339339580085977,9.406327297511307,3,1,3,7
44208,BRAZIL TURISMO,Latin America,2021-05-10,2021-05-10,2022-10-01,2022-12-28,17,14109.49,4,89,0.19101123595505617,0,1.3862943611198906,-1.6554230256759237,9.554602899615315,3,2,3,8
21802,TRAVELMUZ,Western Europe,2018-09-28,2018-10-10,2022-10-01,2022-12-23,24,19814.5,9,84,0.2857142857142857,0,2.1972245773362196,-1.252762968495368,9.894169271897134,3,2,3,8
44315,LAYKA TRAVEL WORLD LTD.,UK,2021-05-18,2021-09-20,2022-10-01,2022-11-10,9,5568.41,52,41,0.21951219512195122,0,3.9512437185814275,-1.5163474893680884,8.6248648343608,1,2,2,5
40392,SAFAA HOLIDAYS ,Middle East,2020-11-09,2020-12-11,2022-10-01,2022-12-22,8,4668.0,10,83,0.0963855421686747,0,2.302585092994046,-2.339399066116762,8.448485993406447,3,1,2,6
60561,FRIENDS TRAVEL & TOURISM LLC - API (BOOKYOURVOYAGE.COM),Middle East,2022-06-30,2022-07-12,2022-10-01,2022-12-16,41,54155.59,16,77,0.5324675324675324,0,2.772588722239781,-0.6302333551493762,10.899616478864724,2,2,3,7
19553,HOLIDAY BEGIN,Middle East,2018-07-06,2018-09-13,2022-10-01,2022-11-21,12,1224.93,41,52,0.23076923076923078,0,3.713572066704308,-1.466337068793427,7.11063897848897,1,2,1,4
18627,SKYLIGHT TRAVEL SERVICES LTD,UK,2018-05-26,2018-10-15,2022-10-01,2022-12-07,7,8375.28,25,68,0.10294117647058823,0,3.2188758248682006,-2.2735975561207935,9.033039788970223,2,1,3,6
37055,SETUR VIP,Middle East,2020-02-06,2021-09-01,2022-10-01,2022-12-27,93,81011.47,5,88,1.0568181818181819,0,1.6094379124341003,0.05526267867504952,11.302346028567815,3,3,3,9
29669,SKY LINE TRAVEL,Southern Europe,2019-06-03,2019-06-11,2022-10-01,2022-12-30,94,76572.59,2,91,1.032967032967033,0,0.6931471805599453,0.032435275753153955,11.245994458793042,3,3,3,9
2039,L ATELIER DU VOYAGE SATGURU,Africa,2013-08-08,2013-08-08,2022-10-01,2022-11-17,72,49922.72,45,48,1.5,0,3.8066624897703196,0.4054651081081644,10.818231488738425,1,3,3,7
21365,SILA TRAVEL ,Western Europe,2018-09-14,2018-09-25,2022-10-01,2022-12-29,47,19454.79,3,90,0.5222222222222223,0,1.0986122886681098,-0.6496620686202064,9.875848591220073,3,2,3,8
54951,MMR ALSADAH,Middle East,2022-02-21,2022-03-29,2022-10-01,2022-12-27,26,13513.32,5,88,0.29545454545454547,0,1.6094379124341003,-1.2192402764567243,9.511431144657573,3,2,3,8
5916,TRAVEDAA TRAVEL,Middle East,2015-11-09,2015-11-22,2022-10-01,2022-12-25,14,2375.03,7,86,0.16279069767441862,0,1.9459101490553132,-1.8152899666382492,7.772765347967911,3,1,2,6
63922,SAFARI VOYAGES,Middle East,2022-09-23,2022-10-01,2022-10-01,2022-12-19,22,11100.31,13,80,0.275,1,2.5649493574615367,-1.2909841813155656,9.314728314838376,2,2,3,7
21909,ZZZ TOUR,Latin America,2018-10-03,2019-07-09,2022-10-01,2022-12-26,28,16177.32,6,87,0.3218390804597701,0,1.791759469228055,-1.13370360847938,9.691365540304847,3,2,3,8
11305,PRIVILEGE TURISMO (PR),Latin America,2017-03-22,2019-05-23,2022-10-01,2022-12-29,77,64895.47,3,90,0.8555555555555555,0,1.0986122886681098,-0.15600424847658126,11.080533100564235,3,3,3,9
19111,WUXI HAIWAI,China,2018-06-15,2022-06-25,2022-10-01,2022-11-28,4,9230.45,34,59,0.06779661016949153,0,3.5263605246161616,-2.691243082785829,9.130263080371297,1,1,3,5
43161,TRAVELINE TOURS LTD,Southern Europe,2021-04-21,2021-04-22,2022-10-01,2022-12-30,68,49328.79,2,91,0.7472527472527473,0,0.6931471805599453,-0.29135180134074334,10.80626316524258,3,3,3,9
1035,ORIENT TRAVEL & TOURING AGENCY(SHJ),Middle East,2012-06-04,2012-06-20,2022-10-01,2022-12-26,110,98148.35,6,87,1.264367816091954,0,1.791759469228055,0.2345722471378325,11.494235388559735,3,3,3,9
15534,MOAIDY TRAVEL & TOURS,Middle East,2017-12-05,2021-01-15,2022-10-01,2022-11-26,7,11716.96,36,57,0.12280701754385964,0,3.58351893845611,-2.097141118779237,9.368792643819194,1,1,3,5
14824,TRIPOLI TURISMO,Latin America,2017-10-24,2018-01-22,2022-10-01,2022-12-30,66,44906.36,2,91,0.7252747252747253,0,0.6931471805599453,-0.3212047644904245,10.712334711806104,3,3,3,9
39682,SKY WINGS TRAVEL & TOURISM,Middle East,2020-09-20,2020-10-08,2022-10-01,2022-12-21,36,45226.7,11,82,0.43902439024390244,0,2.3978952727983707,-0.8232003088081431,10.719442899385651,2,2,3,7
13274,VIA CLASS,Latin America,2017-08-01,2017-08-21,2022-10-01,2022-12-28,32,16518.36,4,89,0.3595505617977528,0,1.3862943611198906,-1.0229004669324133,9.71222776853927,3,2,3,8
14938,SADAF HOLIDAYS & TRAVELS (SADAFHOLIDAYS.AE),Middle East,2017-10-31,2017-11-14,2022-10-01,2022-12-21,65,48767.7,11,82,0.7926829268292683,0,2.3978952727983707,-0.23233197736861597,10.794823487452595,2,3,3,8
4576,ROAMING TOURS,Africa,2015-01-19,2015-02-19,2022-10-01,2022-10-01,2,3049.76,92,1,2.0,0,4.5217885770490405,0.6931471805599453,8.022818177980763,1,3,2,6
4909,MAGICAL HOLIDAYS LTD,Africa,2015-03-30,2016-11-22,2022-10-01,2022-11-22,15,7319.23,40,53,0.2830188679245283,0,3.6888794541139363,-1.262241712449912,8.898260410165538,1,2,2,5
